,location,month,case_fatality_rate,total_cases,new_cases,total_deaths,new_deaths
1176,Malta,7,0.010922330097087379,824.0,154.0,9.0,0.0
1177,Malta,8,0.006372809346787042,1883.0,1059.0,12.0,3.0
1178,Malta,9,0.01144538914323087,3058.0,1175.0,35.0,23.0
1179,Malta,10,0.010261502813637868,6042.0,2984.0,62.0,27.0
1180,Malta,11,0.013876228096829738,9873.0,3831.0,137.0,75.0
1181,Malta,12,0.017144199154532646,12774.0,2901.0,219.0,82.0
1182,Marshall Islands,10,0.0,2.0,2.0,0.0,0.0
1183,Marshall Islands,11,0.0,4.0,2.0,0.0,0.0
1184,Marshall Islands,12,0.0,4.0,0.0,0.0,0.0
1185,Mauritania,3,0.16666666666666666,6.0,6.0,1.0,1.0
1186,Mauritania,4,0.125,8.0,2.0,1.0,0.0
1187,Mauritania,5,0.04339622641509434,530.0,522.0,23.0,22.0
1188,Mauritania,6,0.029566811826724732,4363.0,3833.0,129.0,106.0
1189,Mauritania,7,0.024881141045958795,6310.0,1947.0,157.0,28.0
1190,Mauritania,8,0.022559591373439273,7048.0,738.0,159.0,2.0
1191,Mauritania,9,0.021460943748333777,7502.0,454.0,161.0,2.0
1192,Mauritania,10,0.021160586784369727,7703.0,201.0,163.0,2.0
1193,Mauritania,11,0.020579002441576563,8601.0,898.0,177.0,14.0
1194,Mauritania,12,0.02415761626287942,14364.0,5763.0,347.0,170.0
1195,Mauritius,3,0.03496503496503497,143.0,143.0,5.0,5.0
1196,Mauritius,4,0.030120481927710843,332.0,189.0,10.0,5.0
1197,Mauritius,5,0.029850746268656716,335.0,3.0,10.0,0.0
1198,Mauritius,6,0.02932551319648094,341.0,6.0,10.0,0.0
1199,Mauritius,7,0.029069767441860465,344.0,3.0,10.0,0.0
1200,Mauritius,8,0.028089887640449437,356.0,12.0,10.0,0.0
1201,Mauritius,9,0.026246719160104987,381.0,25.0,10.0,0.0
1202,Mauritius,10,0.022675736961451247,441.0,60.0,10.0,0.0
1203,Mauritius,11,0.01984126984126984,504.0,63.0,10.0,0.0
1204,Mauritius,12,0.018975332068311195,527.0,23.0,10.0,0.0
1205,Mexico,1,,0.0,0.0,0.0,0.0
1206,Mexico,2,0.0,4.0,4.0,0.0,0.0
1207,Mexico,3,0.023868312757201648,1215.0,1211.0,29.0,29.0
1208,Mexico,4,0.09670203911776945,19224.0,18009.0,1859.0,1830.0
1209,Mexico,5,0.10952528015529868,90664.0,71440.0,9930.0,8071.0
1210,Mexico,6,0.12282331294313302,226089.0,135425.0,27769.0,17839.0
1211,Mexico,7,0.10994802619649253,424637.0,198548.0,46688.0,18919.0
1212,Mexico,8,0.10743545266528788,599560.0,174923.0,64414.0,17726.0
1213,Mexico,9,0.10447299304643604,743216.0,143656.0,77646.0,13232.0
1214,Mexico,10,0.09919650753220133,924962.0,181746.0,91753.0,14107.0
1215,Mexico,11,0.0951377719585144,1113543.0,188581.0,105940.0,14187.0
1216,Mexico,12,0.08821788746043388,1426094.0,312551.0,125807.0,19867.0
1217,Moldova,3,0.0113314447592068,353.0,353.0,4.0,4.0
1218,Moldova,4,0.029766487041313832,3897.0,3544.0,116.0,112.0
1219,Moldova,5,0.035753242031268936,8251.0,4354.0,295.0,179.0
1220,Moldova,6,0.03280563414193704,16613.0,8362.0,545.0,250.0
1221,Moldova,7,0.03145594954109893,24733.0,8120.0,778.0,233.0
1222,Moldova,8,0.026950162513542795,36920.0,12187.0,995.0,217.0
1223,Moldova,9,0.02488593944421402,53042.0,16122.0,1320.0,325.0
1224,Moldova,10,0.02347448711204629,76040.0,22998.0,1785.0,465.0
1225,Moldova,11,0.02145970716441265,107364.0,31324.0,2304.0,519.0
1226,Moldova,12,0.020612078609012693,144818.0,37454.0,2985.0,681.0
1227,Monaco,2,0.0,1.0,1.0,0.0,0.0
1228,Monaco,3,0.019230769230769232,52.0,51.0,1.0,1.0
1229,Monaco,4,0.042105263157894736,95.0,43.0,4.0,3.0
1230,Monaco,5,0.04040404040404041,99.0,4.0,4.0,0.0
1231,Monaco,6,0.038834951456310676,103.0,4.0,4.0,0.0
1232,Monaco,7,0.03333333333333333,120.0,17.0,4.0,0.0
1233,Monaco,8,0.025974025974025976,154.0,34.0,4.0,0.0
1234,Monaco,9,0.009174311926605505,218.0,64.0,2.0,-2.0
1235,Monaco,10,0.005571030640668524,359.0,141.0,2.0,0.0
1236,Monaco,11,0.0049261083743842365,609.0,250.0,3.0,1.0
1237,Monaco,12,0.0034285714285714284,875.0,266.0,3.0,0.0
1238,Mongolia,3,0.0,12.0,12.0,0.0,0.0
1239,Mongolia,4,0.0,38.0,26.0,0.0,0.0
1240,Mongolia,5,0.0,179.0,141.0,0.0,0.0
1241,Mongolia,6,0.0,220.0,41.0,0.0,0.0
1242,Mongolia,7,0.0,291.0,71.0,0.0,0.0
1243,Mongolia,8,0.0,304.0,13.0,0.0,0.0
1244,Mongolia,9,0.0,313.0,9.0,0.0,0.0
1245,Mongolia,10,0.0,346.0,33.0,0.0,0.0
1246,Mongolia,11,0.0,801.0,455.0,0.0,0.0
1247,Mongolia,12,0.000819672131147541,1220.0,419.0,1.0,1.0
1248,Montenegro,3,0.01834862385321101,109.0,109.0,2.0,2.0
1249,Montenegro,4,0.021739130434782608,322.0,213.0,7.0,5.0
1250,Montenegro,5,0.027777777777777776,324.0,2.0,9.0,2.0
1251,Montenegro,6,0.021897810218978103,548.0,224.0,12.0,3.0
1252,Montenegro,7,0.015619915392124959,3073.0,2525.0,48.0,36.0
1253,Montenegro,8,0.020682523267838676,4835.0,1762.0,100.0,52.0
1254,Montenegro,9,0.015688822874118085,10772.0,5937.0,169.0,69.0
1255,Montenegro,10,0.016411318903004197,18341.0,7569.0,301.0,132.0
1256,Montenegro,11,0.014150007089181908,35265.0,16924.0,499.0,198.0
1257,Montenegro,12,0.014135593922938214,48247.0,12982.0,682.0,183.0
1258,Morocco,2,,0.0,0.0,0.0,0.0
1259,Morocco,3,0.05834683954619125,617.0,617.0,36.0,36.0
1260,Morocco,4,0.03843545105132263,4423.0,3806.0,170.0,134.0
1261,Morocco,5,0.026258485974125785,7807.0,3384.0,205.0,35.0
1262,Morocco,6,0.01819197319077635,12533.0,4726.0,228.0,23.0
1263,Morocco,7,0.014513609078200805,24322.0,11789.0,353.0,125.0
1264,Morocco,8,0.01822974916120786,62590.0,38268.0,1141.0,788.0
1265,Morocco,9,0.017743200731078098,123653.0,61063.0,2194.0,1053.0
1266,Morocco,10,0.016865677091891695,219084.0,95431.0,3695.0,1501.0
1267,Morocco,11,0.016405864128238516,356336.0,137252.0,5846.0,2151.0
1268,Morocco,12,0.016821761731175132,439193.0,82857.0,7388.0,1542.0
1269,Mozambique,3,0.0,8.0,8.0,0.0,0.0
1270,Mozambique,4,0.0,76.0,68.0,0.0,0.0
1271,Mozambique,5,0.007874015748031496,254.0,178.0,2.0,2.0
1272,Mozambique,6,0.006749156355455568,889.0,635.0,6.0,4.0
1273,Mozambique,7,0.005901287553648069,1864.0,975.0,11.0,5.0
1274,Mozambique,8,0.005873340143003065,3916.0,2052.0,23.0,12.0
1275,Mozambique,9,0.006989000916590284,8728.0,4812.0,61.0,38.0
1276,Mozambique,10,0.007148962623358459,12869.0,4141.0,92.0,31.0
1277,Mozambique,11,0.008343417616712312,15701.0,2832.0,131.0,39.0
1278,Mozambique,12,0.008904623967385474,18642.0,2941.0,166.0,35.0
1279,Myanmar,3,0.06666666666666667,15.0,15.0,1.0,1.0
1280,Myanmar,4,0.039735099337748346,151.0,136.0,6.0,5.0
1281,Myanmar,5,0.026785714285714284,224.0,73.0,6.0,0.0
1282,Myanmar,6,0.020066889632107024,299.0,75.0,6.0,0.0
1283,Myanmar,7,0.0169971671388102,353.0,54.0,6.0,0.0
1284,Myanmar,8,0.006802721088435374,882.0,529.0,6.0,0.0
1285,Myanmar,9,0.023181036416660434,13373.0,12491.0,310.0,304.0
1286,Myanmar,10,0.0234698136834516,52706.0,39333.0,1237.0,927.0
1287,Myanmar,11,0.021397153660445582,90713.0,38007.0,1941.0,704.0
1288,Myanmar,12,0.021519698306988688,124630.0,33917.0,2682.0,741.0
1289,Namibia,3,0.0,11.0,11.0,0.0,0.0
1290,Namibia,4,0.0,16.0,5.0,0.0,0.0
1291,Namibia,5,0.0,24.0,8.0,0.0,0.0
1292,Namibia,6,0.0,205.0,181.0,0.0,0.0
1293,Namibia,7,0.004697040864255519,2129.0,1924.0,10.0,10.0
1294,Namibia,8,0.009933774834437087,7550.0,5421.0,75.0,65.0
1295,Namibia,9,0.010741233910341767,11265.0,3715.0,121.0,46.0
1296,Namibia,10,0.010282180131426363,12935.0,1670.0,133.0,12.0
1297,Namibia,11,0.010500695410292072,14380.0,1445.0,151.0,18.0
1298,Namibia,12,0.008562716678501316,23941.0,9561.0,205.0,54.0
1299,Nepal,1,0.0,1.0,1.0,0.0,0.0
1300,Nepal,2,0.0,1.0,0.0,0.0,0.0
1301,Nepal,3,0.0,5.0,4.0,0.0,0.0
1302,Nepal,4,0.0,57.0,52.0,0.0,0.0
1303,Nepal,5,0.005089058524173028,1572.0,1515.0,8.0,8.0
1304,Nepal,6,0.0021380123857269243,13564.0,11992.0,29.0,21.0
1305,Nepal,7,0.0028324313388295988,19771.0,6207.0,56.0,27.0
1306,Nepal,8,0.005778003041054232,39460.0,19689.0,228.0,172.0
1307,Nepal,9,0.006399629900921393,77817.0,38357.0,498.0,270.0
1308,Nepal,10,0.005487779879702242,170743.0,92926.0,937.0,439.0
1309,Nepal,11,0.006459571989102685,233452.0,62709.0,1508.0,571.0
1310,Nepal,12,0.007122217404151301,260593.0,27141.0,1856.0,348.0
1311,Netherlands,2,0.0,6.0,6.0,0.0,0.0
1312,Netherlands,3,0.0821031025499329,12667.0,12661.0,1040.0,1040.0
1313,Netherlands,4,0.12176047782952014,39512.0,26845.0,4811.0,3771.0
1314,Netherlands,5,0.12809518705113088,46645.0,7133.0,5975.0,1164.0
1315,Netherlands,6,0.12146663233167601,50483.0,3838.0,6132.0,157.0
1316,Netherlands,7,0.11295108994321304,54590.0,4107.0,6166.0,34.0
1317,Netherlands,8,0.0853725147476513,73232.0,18642.0,6252.0,86.0
1318,Netherlands,9,0.05125091278534464,125988.0,52756.0,6457.0,205.0
1319,Netherlands,10,0.020856168213846327,357640.0,231652.0,7459.0,1002.0
1320,Netherlands,11,0.017771135299757487,531930.0,174290.0,9453.0,1994.0
1321,Netherlands,12,0.01425687360678491,808382.0,276452.0,11525.0,2072.0
1322,New Zealand,2,0.0,1.0,1.0,0.0,0.0
1323,New Zealand,3,0.0015455950540958269,647.0,646.0,1.0,1.0
1324,New Zealand,4,0.012846517917511832,1479.0,832.0,19.0,18.0
1325,New Zealand,5,0.014627659574468085,1504.0,25.0,22.0,3.0
1326,New Zealand,6,0.014397905759162303,1528.0,24.0,22.0,0.0
1327,New Zealand,7,0.014084507042253521,1562.0,34.0,22.0,0.0
1328,New Zealand,8,0.012557077625570776,1752.0,190.0,22.0,0.0
1329,New Zealand,9,0.013528138528138528,1848.0,96.0,25.0,3.0
1330,New Zealand,10,0.012761613067891782,1959.0,111.0,25.0,0.0
1331,New Zealand,11,0.012141816415735794,2059.0,100.0,25.0,0.0
1332,New Zealand,12,0.01156336725254394,2162.0,103.0,25.0,0.0
1333,Nicaragua,3,0.2,5.0,5.0,1.0,1.0
1334,Nicaragua,4,0.21428571428571427,14.0,9.0,3.0,2.0
1335,Nicaragua,5,0.0461133069828722,759.0,745.0,35.0,32.0
1336,Nicaragua,6,0.03294958316792378,2519.0,1760.0,83.0,48.0
1337,Nicaragua,7,0.03159041394335512,3672.0,1153.0,116.0,33.0
1338,Nicaragua,8,0.030485091232754783,4494.0,822.0,137.0,21.0
1339,Nicaragua,9,0.02920696324951644,5170.0,676.0,151.0,14.0
1340,Nicaragua,10,0.028291621327529923,5514.0,344.0,156.0,5.0
1341,Nicaragua,11,0.027662517289073305,5784.0,270.0,160.0,4.0
1342,Nicaragua,12,0.02729077075752564,6046.0,262.0,165.0,5.0
1343,Niger,3,0.1111111111111111,27.0,27.0,3.0,3.0
1344,Niger,4,0.04450625869262865,719.0,692.0,32.0,29.0
1345,Niger,5,0.06680584551148225,958.0,239.0,64.0,32.0
1346,Niger,6,0.062325581395348835,1075.0,117.0,67.0,3.0
1347,Niger,7,0.06084656084656084,1134.0,59.0,69.0,2.0
1348,Niger,8,0.058673469387755105,1176.0,42.0,69.0,0.0
1349,Niger,9,0.05764411027568922,1197.0,21.0,69.0,0.0
1350,Niger,10,0.056557377049180325,1220.0,23.0,69.0,0.0
1351,Niger,11,0.046511627906976744,1548.0,328.0,72.0,3.0
1352,Niger,12,0.03129702076436955,3323.0,1775.0,104.0,32.0
1353,Nigeria,2,0.0,1.0,1.0,0.0,0.0
1354,Nigeria,3,0.014814814814814815,135.0,134.0,2.0,2.0
1355,Nigeria,4,0.030020703933747412,1932.0,1797.0,58.0,56.0
1356,Nigeria,5,0.028242471954339696,10162.0,8230.0,287.0,229.0
1357,Nigeria,6,0.02296255935237799,25694.0,15532.0,590.0,303.0
1358,Nigeria,7,0.020370327454751917,43151.0,17457.0,879.0,289.0
1359,Nigeria,8,0.018756480521404235,54008.0,10857.0,1013.0,134.0
1360,Nigeria,9,0.018896139206090266,58848.0,4840.0,1112.0,99.0
1361,Nigeria,10,0.018201199624520707,62853.0,4005.0,1144.0,32.0
1362,Nigeria,11,0.017363115591278476,67557.0,4704.0,1173.0,29.0
1363,Nigeria,12,0.01471343614094764,87607.0,20050.0,1289.0,116.0
1364,North America,1,0.0,11.0,11.0,0.0,0.0
1365,North America,2,0.020833333333333332,48.0,37.0,1.0,1.0
1366,North America,3,0.027537502435223068,205320.0,205272.0,5654.0,5653.0
1367,North America,4,0.06220159320776913,1173105.0,967785.0,72969.0,67315.0
1368,North America,5,0.06253909523957168,2031897.0,858792.0,127073.0,54104.0
1369,North America,6,0.053966093165567997,3099965.0,1068068.0,167293.0,40220.0
1370,North America,7,0.04021931395058958,5387163.0,2287198.0,216668.0,49375.0
1371,North America,8,0.03728440108057067,7171766.0,1784603.0,267395.0,50727.0
1372,North America,9,0.03536512842373279,8675071.0,1503305.0,306795.0,39400.0
1373,North America,10,0.03171983137237193,10983728.0,2308657.0,348402.0,41607.0
1374,North America,11,0.02544772178449136,15938637.0,4954909.0,405602.0,57200.0
1375,North America,12,0.02222464771247179,23069792.0,7131155.0,512718.0,107116.0
1376,North Macedonia,2,0.0,1.0,1.0,0.0,0.0
1377,North Macedonia,3,0.02735562310030395,329.0,328.0,9.0,9.0
1378,North Macedonia,4,0.05255972696245734,1465.0,1136.0,77.0,68.0
1379,North Macedonia,5,0.059748427672955975,2226.0,761.0,133.0,56.0
1380,North Macedonia,6,0.047679191664035364,6334.0,4108.0,302.0,169.0
1381,North Macedonia,7,0.04519248651664497,10754.0,4420.0,486.0,184.0
1382,North Macedonia,8,0.04204727703786347,14341.0,3587.0,603.0,117.0
1383,North Macedonia,9,0.0411080825499249,17977.0,3636.0,739.0,136.0
1384,North Macedonia,10,0.031483593057139235,31572.0,13595.0,994.0,255.0
1385,North Macedonia,11,0.02849154788454701,61878.0,30306.0,1763.0,769.0
1386,North Macedonia,12,0.03003756195322157,83329.0,21451.0,2503.0,740.0
1387,Norway,2,0.0,15.0,15.0,0.0,0.0
1388,Norway,3,0.008403361344537815,4641.0,4626.0,39.0,39.0
1389,Norway,4,0.027138795554406823,7738.0,3097.0,210.0,171.0
1390,Norway,5,0.027962085308056873,8440.0,702.0,236.0,26.0
1391,Norway,6,0.028156323910350264,8879.0,439.0,250.0,14.0
1392,Norway,7,0.027597402597402596,9240.0,361.0,255.0,5.0
1393,Norway,8,0.02448525319977741,10782.0,1542.0,264.0,9.0
1394,Norway,9,0.01953375632708348,14027.0,3245.0,274.0,10.0
1395,Norway,10,0.013870444149328611,20331.0,6304.0,282.0,8.0
1396,Norway,11,0.009183955739972337,36150.0,15819.0,332.0,50.0
1397,Norway,12,0.008796174874412411,49567.0,13417.0,436.0,104.0
1398,Oceania,1,0.0,9.0,9.0,0.0,0.0
1399,Oceania,2,0.0,26.0,17.0,0.0,0.0
1400,Oceania,3,0.0036454336147352263,5212.0,5186.0,19.0,19.0
1401,Oceania,4,0.013541288840527143,8271.0,3059.0,112.0,93.0
1402,Oceania,5,0.014315162620247367,8732.0,461.0,125.0,13.0
1403,Oceania,6,0.013295346628679962,9477.0,745.0,126.0,1.0
1404,Oceania,7,0.011931788184361965,18941.0,9464.0,226.0,100.0
1405,Oceania,8,0.02444935490769121,28058.0,9117.0,686.0,460.0
1406,Oceania,9,0.03124364622161979,29510.0,1452.0,922.0,236.0
1407,Oceania,10,0.031172358962467287,30187.0,677.0,941.0,19.0
1408,Oceania,11,0.030691037044277197,30693.0,506.0,942.0,1.0
1409,Oceania,12,0.030057251908396948,31440.0,747.0,945.0,3.0
1410,Oman,2,0.0,6.0,6.0,0.0,0.0
1411,Oman,3,0.005208333333333333,192.0,186.0,1.0,1.0
1412,Oman,4,0.004684838160136286,2348.0,2156.0,11.0,10.0
1413,Oman,5,0.0042843402990294654,11437.0,9089.0,49.0,38.0
1414,Oman,6,0.004392313451459945,40070.0,28633.0,176.0,127.0
1415,Oman,7,0.0053184097828421276,79159.0,39089.0,421.0,245.0
1416,Oman,8,0.007990947481393342,85722.0,6563.0,685.0,264.0
1417,Oman,9,0.009484201450524928,98585.0,12863.0,935.0,250.0
1418,Oman,10,0.01055630319660241,114434.0,15849.0,1208.0,273.0
1419,Oman,11,0.011503730830483673,123699.0,9265.0,1423.0,215.0
1420,Oman,12,0.011632147873388843,128867.0,5168.0,1499.0,76.0
1421,Pakistan,2,0.0,4.0,4.0,0.0,0.0
1422,Pakistan,3,0.012747875354107648,2118.0,2114.0,27.0,27.0
1423,Pakistan,4,0.02302086783703213,18114.0,15996.0,417.0,390.0
1424,Pakistan,5,0.02129450731438035,72460.0,54346.0,1543.0,1126.0
1425,Pakistan,6,0.02058837307349979,213470.0,141010.0,4395.0,2852.0
1426,Pakistan,7,0.021383015037458902,278305.0,64835.0,5951.0,1556.0
1427,Pakistan,8,0.021274366315248656,295849.0,17544.0,6294.0,343.0
1428,Pakistan,9,0.02072850265020492,312806.0,16957.0,6484.0,190.0
1429,Pakistan,10,0.020429978740605443,333970.0,21164.0,6823.0,339.0
1430,Pakistan,11,0.020203155197986426,400482.0,66512.0,8091.0,1268.0
1431,Pakistan,12,0.021104239513208816,482178.0,81696.0,10176.0,2085.0
1432,Palestine,3,0.008403361344537815,119.0,119.0,1.0,1.0
1433,Palestine,4,0.005813953488372093,344.0,225.0,2.0,1.0
1434,Palestine,5,0.006696428571428571,448.0,104.0,3.0,1.0
1435,Palestine,6,0.0032948929159802307,2428.0,1980.0,8.0,5.0
1436,Palestine,7,0.006927430936892793,11837.0,9409.0,82.0,74.0
1437,Palestine,8,0.006687491750626952,22729.0,10892.0,152.0,70.0
1438,Palestine,9,0.007794681570966691,39899.0,17170.0,311.0,159.0
1439,Palestine,10,0.009024663677130045,53520.0,13621.0,483.0,172.0
1440,Palestine,11,0.008546709166695856,85647.0,32127.0,732.0,249.0
1441,Palestine,12,0.010144633488884381,138004.0,52357.0,1400.0,668.0
1442,Panama,3,0.02540220152413209,1181.0,1181.0,30.0,30.0
1443,Panama,4,0.02878138395590937,6532.0,5351.0,188.0,158.0
1444,Panama,5,0.024957290351333285,13463.0,6931.0,336.0,148.0
1445,Panama,6,0.01880774962742176,33550.0,20087.0,631.0,295.0
1446,Panama,7,0.02177577540762535,65256.0,31706.0,1421.0,790.0
1447,Panama,8,0.021531049020240476,92982.0,27726.0,2002.0,581.0
1448,Panama,9,0.021066654824814603,112595.0,19613.0,2372.0,370.0
1449,Panama,10,0.020209883381487746,133598.0,21003.0,2700.0,328.0
1450,Panama,11,0.01856989493745703,165806.0,32208.0,3079.0,379.0
1451,Panama,12,0.0162972567770169,246790.0,80984.0,4022.0,943.0
1452,Papua New Guinea,3,0.0,1.0,1.0,0.0,0.0
1453,Papua New Guinea,4,0.0,8.0,7.0,0.0,0.0
1454,Papua New Guinea,5,0.0,8.0,0.0,0.0,0.0
1455,Papua New Guinea,6,0.0,11.0,3.0,0.0,0.0
1456,Papua New Guinea,7,0.027777777777777776,72.0,61.0,2.0,2.0
1457,Papua New Guinea,8,0.010893246187363835,459.0,387.0,5.0,3.0
1458,Papua New Guinea,9,0.013108614232209739,534.0,75.0,7.0,2.0
1459,Papua New Guinea,10,0.011884550084889643,589.0,55.0,7.0,0.0
1460,Papua New Guinea,11,0.010670731707317074,656.0,67.0,7.0,0.0
1461,Papua New Guinea,12,0.011538461538461539,780.0,124.0,9.0,2.0
1462,Paraguay,3,0.046153846153846156,65.0,65.0,3.0,3.0
1463,Paraguay,4,0.03759398496240601,266.0,201.0,10.0,7.0
1464,Paraguay,5,0.011156186612576065,986.0,720.0,11.0,1.0
1465,Paraguay,6,0.00765420981539847,2221.0,1235.0,17.0,6.0
1466,Paraguay,7,0.009179467965530161,5338.0,3117.0,49.0,32.0
1467,Paraguay,8,0.018457705809081643,17662.0,12324.0,326.0,277.0
1468,Paraguay,9,0.02102654693557093,40758.0,23096.0,857.0,531.0
1469,Paraguay,10,0.022220463717654508,63185.0,22427.0,1404.0,547.0
1470,Paraguay,11,0.02130447442492478,82424.0,19239.0,1756.0,352.0
1471,Paraguay,12,0.020957639995552755,107932.0,25508.0,2262.0,506.0
1472,Peru,3,0.028169014084507043,1065.0,1065.0,30.0,30.0
1473,Peru,4,0.02842384249242752,36976.0,35911.0,1051.0,1021.0
1474,Peru,5,0.027396094262992776,164476.0,127500.0,4506.0,3455.0
1475,Peru,6,0.033929028480468984,285213.0,120737.0,9677.0,5171.0
1476,Peru,7,0.04667821699567108,407492.0,122279.0,19021.0,9344.0
1477,Peru,8,0.04448317742279415,647166.0,239674.0,28788.0,9767.0
1478,Peru,9,0.03990795399670842,811768.0,164602.0,32396.0,3608.0
1479,Peru,10,0.03822679908462752,900180.0,88412.0,34411.0,2015.0
1480,Peru,11,0.037321434137117804,962530.0,62350.0,35923.0,1512.0
1481,Peru,12,0.037118142674338536,1015137.0,52607.0,37680.0,1757.0
1482,Philippines,1,0.0,1.0,1.0,0.0,0.0
1483,Philippines,2,0.3333333333333333,3.0,2.0,1.0,1.0
1484,Philippines,3,0.04222648752399232,2084.0,2081.0,88.0,87.0
1485,Philippines,4,0.06691800188501414,8488.0,6404.0,568.0,480.0
1486,Philippines,5,0.05291385602123189,18086.0,9598.0,957.0,389.0
1487,Philippines,6,0.03374740097030442,37514.0,19428.0,1266.0,309.0
